source_id,source_org,source_document,source_date,domain,entry_type,original,original_normalized,yasashii,notes,retain_original,is_negative_example
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,免除(1),免除,はらう　必要が　ない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,出生届(1),出生届,こどもが　うまれたことを　役所に　知らせる　紙,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,母子健康手帳(1),母子健康手帳,母と　こどもの　健康のことを　書く　小さな　本,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,保健指導,保健指導,健康について　おしえる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,助産師,助産師,こどもを　うむときに　てつだう人,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,保健師,保健師,健康について　おしえる人,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,乳児,乳児,1才までの　こども,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,幼児,幼児,1才から　5才までの　こども,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,児童,児童,小学校へ　いっている　こども,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,保育園、保育所,保育園、保育所,はたらく人が　こどもを　あずける　ところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,幼稚園(1),幼稚園,小学校へ　入る　まえの　こどもを　教育する　ところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,公立,公立,府や　市などが　作った,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,私立,私立,会社などが　つくった,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,教科書,教科書,学校で　つかう　勉強の　本,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,教材,教材,勉強に　つかう　道具,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,上靴、上履き,上靴、上履き,たてものの　なかで　はく　くつ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,保護者(1),保護者,こどもの　家族、お父さん、お母さんなど,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,授業料(1),授業料,授業を　うけるために　かかる　お金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,就学,就学,学校に　入る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,編入学,編入学,学校に　ほかの　学校から　入る<br>（学校に　とちゅうから　入る）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,登校する,登校する,学校へ　行く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,下校する,下校する,学校から　家へ　かえる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,遅刻する,遅刻する,時間に　おくれて　学校へ　行く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,欠席する(2),欠席する,学校を　休む,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,1学期、2学期、3学期,1学期、2学期、3学期,4月から7月、9月から12月、1月から3月,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,年度,年度,4月から3月,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,担任,担任,自分の　クラスの　先生,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,PTA,PTA,保護者＜こどもの　家族、お父さん、お母さんなど＞と　先生の　会,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,給食(1),給食,学校が　用意する　ごはん,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,学級通信,学級通信,学校からの　お知らせ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,授業参観(1),授業参観,保護者＜こどもの　家族、お父さん、お母さんなど＞が　授業を　見る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,修学旅行,修学旅行,学校から　行く　旅行（泊まる　旅行）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,面談,面談,先生と　会って　話す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,学童保育,学童保育,学校が　おわった　あとに　こどもが　行く　ところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,指導する,指導する,おしえる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,定時制,定時制,夜や　休みの日に　授業をする　学校,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,通信制,通信制,家で　勉強することが　できる　学校（学校まで　行く　必要が　ない）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,奨学金,奨学金,勉強のために　かりることが　できる　お金<br>勉強のために　もらうことが　できる　お金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,～に鑑み,～に鑑み,～を考えて,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,～に係る,～に係る,～のこと,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,～の旨,～の旨,～のこと,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,110番（ひゃくとおばん）,110番,警察／110（いちいちぜろ）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,セルフサービス(1),セルフサービス,自分でする,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,たばこ税,たばこ税,たばこの税金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,バリアフリー,バリアフリー,段差のない、平らな,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,ポイ捨て(1),ポイ捨て,道に捨てる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,ライフライン(1),ライフライン,水道、電気、ガス,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,ルール(2),ルール,決まっていること,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,ワンストップ,ワンストップ,一つの受付、窓口,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,安否(2),安否,生きているか、けがをしているか、大丈夫か,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,医療費,医療費,病気やけがを治すお金、病院に払うお金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,一括して,一括して,まとめて,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,引火する(3),引火する,火がつく,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,迂回,迂回,別の道を行く、違う道を行く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,往復,往復,行く時と帰る時,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,応急措置(2),応急措置,簡単な手当,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,下校,下校,（学校から）家に帰る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,可燃ごみ,可燃ごみ,燃えるごみ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,可否,可否,良いか、悪いか,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,河川の増水,河川の増水,川の水が増える,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,怪我人,怪我人,けがをした人,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,懐中電灯(2),懐中電灯,手に持つ電気（ライト）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,崖が崩れる,崖が崩れる,崖が壊れた,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,該当する,該当する,当てはまる、合う,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,格段の,格段の,いろいろと、それぞれについて,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,還付,還付,還付（お金が戻ってくること）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,危険(1),危険,危ない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,危険個所,危険個所,危ない所,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,記入する(2),記入する,書く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,救援する,救援する,助ける,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,救急車(3),救急車,病気やけがをした人を助ける車,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,救助する(2),救助する,助ける,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,給水(1),給水,水を配る、水をもらう,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,給与,給与,働いてもらうお金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,居住,居住,住むこと,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,禁煙,禁煙,タバコを吸ったらダメ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,緊急時(1),緊急時,とても危ないとき、助けが必要なとき,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,緊急地震速報(1),緊急地震速報,緊急地震速報（地震のお知らせ）br【音声】地震がきます,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,金融機関,金融機関,銀行や郵便局,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,軽傷,軽傷,小さいけが,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,欠席する(1),欠席する,休む,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,建物が崩れる,建物が崩れる,建物が壊れた,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,顕著,顕著,著しい、明らかに,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,厳守する,厳守する,必ず守る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,減免(1),減免,出すお金を少なくする,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,現住所,現住所,今住んでいる所,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,故障,故障,壊れる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,交通機関(2),交通機関,電車、ばす、車など,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,公共交通機関,公共交通機関,電車やバス,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,口にあう,口にあう,美味しい／好き,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,控除,控除,出すお金を少なくすること,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,更新する(1),更新する,新しくする,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,行方不明(3),行方不明,どこにいるかわからない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,高台(3),高台,高いところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,骨折(2),骨折,骨を折る、骨を壊す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,最寄り駅(1),最寄り駅,いちばん近い駅,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,三者面談,三者面談,お母さん／お父さんと◯◯君（子ども）と私（先生）と３人で話す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,支援(1),支援,困っていることを手伝うこと,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,支給する,支給する,渡す、支払う、出す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,至急,至急,急いで／早く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,資する,資する,役立つ、助けとなる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,資金の交付,資金の交付,お金を渡す、お金を出す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,資産,資産,持っているお金や家など,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,事前,事前,（～する）前に,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,治療する(1),治療する,病気やけがを治す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,失業中,失業中,仕事がない、仕事をなくす,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,疾病,疾病,病気,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,写し,写し,コピー,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,酒税,酒税,お酒の税金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,授業参観(2),授業参観,授業を見る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,授業料(2),授業料,授業を受けるお金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,周知する,周知する,広く知らせる、みんなに知らせる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,就職(2),就職,会社で仕事につく、仕事をする、働く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,従前の,従前の,これまでの、前からの,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,重症,重症,大きなけがをした,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,重体(1),重体,命が危ない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,出血(2),出血,血が出る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,出身,出身,国,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,遵守する,遵守する,よく守る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,所定の,所定の,決まった,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,書籍,書籍,本,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,傷口,傷口,怪我をしている所,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,床上浸水,床上浸水,家の中に水が（たくさん）入る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,消火器,消火器,火を消す道具,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,消防車(2),消防車,火を消す車,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,食料(2),食料,食べ物、たべるもの,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,審査する,審査する,調べる、決める,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,申告,申告,知らせる、役所に知らせる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,申請する,申請する,申し込む、お願いする,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,震源地(2),震源地,地震の真ん中、地震の中心,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,震度(1),震度,地震の大きさ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,数次,数次,何回も,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,精密検査(2),精密検査,詳しい検査,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,税目,税目,税金の種類,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,措置,措置,取り扱い,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,粗大ごみ(1),粗大ごみ,家から出す大きいごみ。タンスなど,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,遡及する,遡及する,過去の、以前に、前に,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,相続税,相続税,親などの家やお金をもらった時の税金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,相談窓口(2),相談窓口,相談するところ／相談できるところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,対処する,対処する,取り組む,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,滞納する(2),滞納する,まだ払っていない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,貸与,貸与,貸す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,大雨(3),大雨,雨がたくさん降る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,大津波警報,大津波警報,大津波警報（津波のお知らせ）br【音声】大きい津波がきます,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,諾否,諾否,～を認めるか、認めないか,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,断水(3),断水,水道が止まる、水が出ない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,地割れ,地割れ,地面が壊れた、道が壊れた,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,地震が収まる,地震が収まる,地震が終わる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,逐次,逐次,順番に、次々に,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,駐車禁止,駐車禁止,車を止めたらダメ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,駐輪場(2),駐輪場,自転車を止めるところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,徴する,徴する,求める、要求する,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,賃貸(2),賃貸,借りている家,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,津波(3),津波,大きい波,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,津波が襲う,津波が襲う,津波が来る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,通院する,通院する,病院に行く、病院に行く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,通報する(2),通報する,連絡する／電話する,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,潰れる,潰れる,壊れた,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,呈する,呈する,示す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,適宜,適宜,適切に、良いように,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,登校(1),登校,学校に来る／行く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,土足厳禁(1),土足厳禁,くつをぬいでください,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,捺印(1),捺印,はんこを押す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,納付書(2),納付書,納付書（税金を払うときに使う紙）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,配給,配給,配る、みんなに渡す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,罰金,罰金,お金を払う,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,必須(1),必須,必ず,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,必着のこと,必着のこと,～までにつくように出してください,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,不燃ごみ,不燃ごみ,燃えないごみ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,付与する,付与する,与える、あげる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,扶養する,扶養する,生活の世話をする、生活を助ける,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,父子,父子,おとうさんとこども,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,負傷者(2),負傷者,ケガをした人,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,併記する,併記する,併せて書く、一緒に書く,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,閉店,閉店,店が終わる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,返却,返却,返す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,母子,母子,おかあさんとこども,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,崩壊する,崩壊する,壊れる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,法人税,法人税,会社がかせいだお金の税金,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,法令,法令,法律と命令、決まり,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,未加入(2),未加入,まだ入っていない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,免除(2),免除,お金を払わなくていいこと,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,目撃する,目撃する,見る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,問い合わせ先,問い合わせ先,問い合わせ先（分からないことを質問するところ）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,夜間(2),夜間,夜,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,優先(1),優先,（ほかのものより）先にすること,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,優先席,優先席,おじいさん・おばあさん・病気の人などが座るところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,余震(3),余震,余震（あとから来る地震）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,与する,与する,役立つ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,履行,履行,行う,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,離婚(2),離婚,夫婦ではなくなること、結婚をやめること,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,離職,離職,仕事がない、仕事をなくす,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,留意,留意,注意,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,連絡先(2),連絡先,連絡するところ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,罹患,罹患,病気になる,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,危険(2),危険,危ない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,体調が悪い,体調が悪い,元気がない,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,お会計する,お会計する,お金を払う,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,捺印(2),捺印,はんこを押す,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,授業参観(3),授業参観,授業を見る,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,通報する(3),通報する,連絡する ／ 電話する,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,健診,健診,健康診断,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,取説,取説,取扱説明書,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,学割,学割,学生割引,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,ペット,ペット,犬や猫などの動物,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,お年寄り,お年寄り,おじいさん・おばあさん,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,粗大ごみ(2),粗大ごみ,イスや机など大きいごみ,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,お掛けください,お掛けください,座ってください,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,お召し上がりください,お召し上がりください,食べてください,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,拝見します,拝見します,見ます,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,差し上げます,差し上げます,あげます ／ 渡します,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,救急車(4),救急車,救急車 （病気やけがをした人を助ける車）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,避難訓練,避難訓練,避難訓練 （地震や台風のときに逃げる練習）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,余震(4),余震,余震 （あとからくる地震）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,停電(3),停電,停電 （電気を使うことができない）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,断水(4),断水,断水 （水道から水が出ない）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,行方不明(4),行方不明,行方不明 （どこにいるかわからない、見つからない）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,保護者(2),保護者,保護者 （子どもの家族、お父さん、お母さんなど）,,False,False
02,出入国在留管理庁,やさしい日本語書き換えツール 語彙データ,2020,,term,熱中症,熱中症,熱中症 （暑くて気持ち悪くなる、頭が痛くなる病気）,,False,False
